main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt
1,250.34,0,1.39,63.66,0.25,3.94,4,0.01,1612486800
1,250.34,0,1.46,62.23,0.29,3.68,3.74,0.01,1612490400
1,250.34,0,1.44,62.23,0.33,3.64,3.7,0.01,1612494000
1,250.34,0,1.22,62.94,0.32,3.52,3.57,0.01,1612497600
1,247,0,0.89,64.37,0.26,3.09,3.13,0.02,1612501200
1,247,0.01,0.75,64.37,0.23,2.74,2.78,0.03,1612504800
1,247,0.02,0.88,63.66,0.32,2.57,2.61,0.03,1612508400
1,243.66,0.03,0.91,62.23,0.36,2.34,2.37,0.04,1612512000
1,243.66,0.04,0.76,60.8,0.3,1.99,2.02,0.06,1612515600
1,240.33,0.03,0.76,65.09,0.34,1.76,1.8,0.04,1612519200
1,236.99,0.02,0.7,70.1,0.28,1.62,1.66,0.03,1612522800
1,233.65,0.01,0.73,70.81,0.24,1.58,1.63,0.05,1612526400
1,233.65,0,0.8,70.81,0.24,1.51,1.57,0.06,1612530000
1,230.31,0,0.87,70.1,0.25,1.32,1.36,0.06,1612533600
1,230.31,0,0.84,69.38,0.25,1.11,1.14,0.07,1612537200
1,230.31,0,0.85,68.67,0.22,0.98,1,0.08,1612540800
1,230.31,0,0.92,65.8,0.18,0.94,0.96,0.1,1612544400
1,236.99,0,0.94,57.22,0.14,1.1,1.12,0.11,1612548000
1,236.99,0,0.89,52.21,0.14,1.35,1.38,0.1,1612551600
1,233.65,0,0.71,52.93,0.23,1.6,1.62,0.09,1612555200
1,236.99,0,0.72,52.21,0.42,2.2,2.21,0.08,1612558800
1,247,0,1.3,46.49,0.83,3.53,3.54,0.06,1612562400
1,260.35,0,2.12,39.7,0.77,3.88,3.88,0.08,1612566000
1,293.73,0,5.74,26.82,1.94,1.59,1.59,0.12,1612569600
1,287.06,0,3.43,38.62,1.89,0.5,0.5,0.14,1612573200
1,270.37,0,2.42,44.7,1.88,0.5,0.51,0.15,1612576800
1,273.71,0,4.2,37.91,3.46,0.53,0.54,0.15,1612580400
1,273.71,0,6.86,29.68,3.82,0.68,0.69,0.17,1612584000
1,257.02,0,2.96,40.77,2.38,0.5,0.52,0.29,1612587600
1,247,0.04,1.37,51.5,1.74,0.5,0.53,0.38,1612591200
1,247,0.28,2.04,50.07,2.35,0.5,0.54,0.35,1612594800
1,253.68,1.62,5.31,43.63,3.76,0.67,0.72,0.28,1612598400
1,263.69,4.53,10.2,39.34,6.38,1.06,1.14,0.24,1612602000
1,263.69,4.02,11.82,38.62,7.57,1.13,1.2,0.25,1612605600
1,257.02,2.04,8.05,41.84,5.96,0.95,1.01,0.28,1612609200
1,253.68,0.67,5.27,45.78,4.11,0.72,0.78,0.33,1612612800
1,250.34,0.17,4.16,47.92,3.22,0.54,0.59,0.35,1612616400
1,250.34,0.01,3.68,49.35,2.47,0.5,0.53,0.33,1612620000
1,247,0,2.87,52.93,1.67,0.5,0.52,0.29,1612623600
1,240.33,0,2.06,57.22,1.15,0.5,0.51,0.29,1612627200
1,236.99,0,1.52,60.08,0.88,0.5,0.51,0.32,1612630800
1,236.99,0,1.2,60.8,0.73,0.5,0.51,0.35,1612634400
1,236.99,0,1.06,60.08,0.66,0.5,0.52,0.4,1612638000
1,236.99,0,1.02,59.37,0.64,0.5,0.52,0.46,1612641600
1,236.99,0,0.9,59.37,0.64,0.5,0.52,0.52,1612645200
1,236.99,0,0.78,59.37,0.64,0.5,0.52,0.54,1612648800
1,236.99,0,0.74,60.08,0.66,0.5,0.53,0.56,1612652400
1,233.65,0,0.71,60.8,0.74,0.5,0.53,0.59,1612656000
1,233.65,0,0.63,61.51,0.77,0.5,0.53,0.63,1612659600
1,233.65,0,0.53,63.66,0.69,0.5,0.53,0.7,1612663200
1,236.99,0,0.63,63.66,0.86,0.51,0.56,0.79,1612666800
1,236.99,0,0.86,63.66,1.24,0.81,0.89,0.85,1612670400
1,243.66,0.01,0.83,63.66,1.07,0.59,0.64,0.75,1612674000
1,253.68,0.19,1.65,58.65,1.54,0.54,0.57,0.83,1612677600
1,253.68,0.5,1.84,55.79,1.45,0.67,0.7,0.98,1612681200
1,247,0.52,1.39,55.79,0.93,0.5,0.52,0.71,1612684800
1,243.66,0.45,1.3,57.94,0.97,0.5,0.51,0.5,1612688400
1,243.66,0.48,1.41,61.51,1.37,0.5,0.51,0.41,1612692000
1,243.66,0.53,1.61,65.8,1.77,0.5,0.52,0.37,1612695600
1,243.66,0.56,2.31,67.23,2.47,0.58,0.6,0.33,1612699200
1,247,0.36,3.98,65.09,3.34,0.76,0.78,0.33,1612702800
1,247,0.03,5.74,62.94,3.73,0.84,0.87,0.38,1612706400
1,250.34,0,6.51,62.23,3.64,0.83,0.87,0.43,1612710000
1,247,0,6.08,64.37,3.01,0.75,0.78,0.48,1612713600
1,243.66,0,5.06,67.95,2.21,0.64,0.68,0.52,1612717200
1,243.66,0,4.97,69.38,2.03,0.58,0.62,0.52,1612720800
1,243.66,0,5.57,67.23,2.5,0.53,0.57,0.47,1612724400
1,243.66,0,5.91,67.23,2.98,0.5,0.54,0.44,1612728000
1,243.66,0,5.27,69.38,2.92,0.5,0.54,0.45,1612731600
1,236.99,0,3.94,75.1,2.44,0.5,0.54,0.48,1612735200
2,233.65,0,2.91,80.11,1.94,0.5,0.54,0.5,1612738800
2,233.65,0,2.38,82.25,1.57,0.5,0.54,0.53,1612742400
2,233.65,0,2.14,82.97,1.4,0.5,0.55,0.55,1612746000
2,233.65,0,2.08,81.54,1.45,0.56,0.63,0.59,1612749600
2,236.99,0,2.08,80.11,1.64,0.74,0.83,0.64,1612753200
1,240.33,0,2.12,79.39,1.97,0.98,1.08,0.66,1612756800
1,240.33,0.02,2.04,78.68,2.12,1.19,1.27,0.67,1612760400
2,236.99,0.19,1.76,80.82,1.76,1.14,1.2,0.69,1612764000
2,230.31,0.31,1.15,82.97,1.15,0.88,0.91,0.67,1612767600
2,230.31,0.32,0.79,84.4,0.79,0.74,0.77,0.59,1612771200
2,226.97,0.34,0.76,85.12,0.69,0.86,0.89,0.59,1612774800
2,226.97,0.4,0.92,85.83,0.78,1.1,1.14,0.63,1612778400
2,226.97,0.5,1.34,85.12,1.39,1.25,1.28,0.54,1612782000
2,230.31,0.46,1.95,83.69,1.88,1.39,1.42,0.49,1612785600
2,230.31,0.25,2.83,80.82,2.21,1.53,1.57,0.48,1612789200
1,233.65,0.02,3.64,77.25,2.47,1.65,1.68,0.49,1612792800
1,236.99,0,3.94,74.39,2.71,1.78,1.81,0.52,1612796400
1,236.99,0,4.41,72.24,2.98,2.08,2.12,0.61,1612800000
1,240.33,0,5.1,71.53,3.49,2.49,2.54,0.74,1612803600
1,247,0,5.66,72.24,3.93,2.91,3,0.89,1612807200
1,253.68,0,5.31,72.96,3.16,3.02,3.15,0.98,1612810800
1,253.68,0,4.41,72.96,1.94,2.82,2.94,1.03,1612814400
1,253.68,0,3.81,72.96,1.24,2.53,2.64,1.05,1612818000
1,250.34,0,3.34,72.96,0.92,2.29,2.4,1.05,1612821600
1,247,0,3,72.96,0.75,2.13,2.24,1.08,1612825200
1,247,0,2.74,72.96,0.66,2.03,2.15,1.09,1612828800
1,243.66,0,2.55,72.96,0.58,1.98,2.12,1.16,1612832400
1,247,0,2.44,71.53,0.58,2.03,2.18,1.27,1612836000
1,247,0,2.42,71.53,0.69,2.11,2.29,1.41,1612839600
1,247,0,2.42,71.53,0.83,2.22,2.41,1.55,1612843200
1,247,0.03,2.44,71.53,0.9,2.31,2.51,1.55,1612846800
1,247,0.39,2.46,72.24,0.95,2.34,2.55,1.44,1612850400
1,243.66,0.64,2.79,74.39,1.1,2.18,2.35,1.14,1612854000
1,240.33,0.91,2.53,76.53,0.98,1.98,2.12,0.97,1612857600
1,236.99,0.89,2.21,79.39,0.83,1.75,1.86,0.82,1612861200
2,236.99,0.73,1.97,82.25,0.71,1.54,1.63,0.7,1612864800
2,233.65,0.56,1.8,84.4,0.62,1.36,1.43,0.61,1612868400
2,230.31,0.35,1.67,87.26,0.56,1.18,1.24,0.54,1612872000
2,230.31,0.09,1.54,89.41,0.51,0.95,1,0.47,1612875600
2,226.97,0.01,1.23,91.55,0.48,0.78,0.82,0.42,1612879200
2,226.97,0,0.93,92.98,0.45,0.67,0.71,0.39,1612882800
2,226.97,0,0.76,94.41,0.39,0.59,0.62,0.37,1612886400
2,226.97,0,0.69,94.41,0.33,0.55,0.57,0.36,1612890000
2,226.97,0,0.66,92.98,0.32,0.58,0.6,0.38,1612893600
2,226.97,0,0.78,87.26,0.43,0.8,0.82,0.47,1612897200
1,230.31,0,1.29,79.39,0.95,1.37,1.4,0.65,1612900800
1,233.65,0,1.59,74.39,1.27,1.7,1.73,0.74,1612904400
1,230.31,0,1.04,77.25,0.84,1.29,1.31,0.66,1612908000
2,226.97,0,0.58,82.97,0.55,0.87,0.88,0.54,1612911600
2,226.97,0,0.41,87.26,0.43,0.69,0.69,0.45,1612915200
2,223.64,0,0.35,87.98,0.38,0.68,0.68,0.4,1612918800
2,223.64,0,0.39,86.55,0.41,0.83,0.83,0.38,1612922400
2,223.64,0,0.48,84.4,0.47,1.06,1.06,0.37,1612926000
2,223.64,0,0.57,83.69,0.57,1.34,1.34,0.3,1612929600
2,223.64,0,0.63,82.25,0.64,1.51,1.51,0.19,1612933200
2,223.64,0.01,0.7,80.11,0.66,1.53,1.54,0.13,1612936800
1,223.64,0.02,0.67,77.96,0.66,1.49,1.5,0.15,1612940400
1,223.64,0.03,0.59,76.53,0.66,1.4,1.43,0.2,1612944000
1,220.3,0.03,0.57,75.82,0.68,1.32,1.37,0.26,1612947600
1,220.3,0.02,0.62,75.1,0.71,1.3,1.37,0.33,1612951200
1,220.3,0.02,0.67,73.67,0.72,1.34,1.42,0.42,1612954800
1,220.3,0.02,0.7,72.96,0.75,1.36,1.46,0.5,1612958400
1,223.64,0.02,0.71,72.96,0.75,1.42,1.52,0.54,1612962000
1,223.64,0,0.69,72.96,0.68,1.47,1.58,0.52,1612965600
1,223.64,0,0.64,73.67,0.59,1.47,1.57,0.49,1612969200
1,223.64,0,0.61,74.39,0.52,1.47,1.57,0.46,1612972800
1,226.97,0,0.61,75.1,0.47,1.54,1.63,0.47,1612976400
1,226.97,0,0.62,75.1,0.44,1.65,1.75,0.48,1612980000
1,226.97,0,0.65,74.39,0.42,1.77,1.89,0.54,1612983600
1,226.97,0,0.69,72.24,0.39,1.89,2.02,0.64,1612987200
1,230.31,0,0.71,70.81,0.37,2.01,2.14,0.74,1612990800
1,230.31,0,0.69,69.38,0.37,2.08,2.21,0.78,1612994400
1,230.31,0,0.64,68.67,0.39,2.11,2.23,0.73,1612998000
1,230.31,0,0.61,68.67,0.44,2.11,2.22,0.64,1613001600
1,230.31,0,0.57,67.95,0.5,2.13,2.21,0.56,1613005200
1,226.97,0,0.57,67.95,0.53,2.13,2.19,0.53,1613008800
1,230.31,0,0.61,67.95,0.6,2.08,2.12,0.45,1613012400
1,230.31,0,0.62,68.67,0.84,1.97,1.99,0.31,1613016000
1,230.31,0,0.69,67.95,1.06,1.9,1.92,0.29,1613019600
1,230.31,0.02,0.76,65.8,1.24,1.92,1.94,0.29,1613023200
1,230.31,0.04,0.79,62.23,1.39,2.37,2.39,0.23,1613026800
1,236.99,0.08,0.84,56.51,1.48,3.32,3.36,0.15,1613030400
1,247,0.11,0.85,52.21,1.37,4.38,4.47,0.13,1613034000
1,253.68,0.11,0.84,51.5,0.92,5.63,5.83,0.11,1613037600
1,253.68,0.08,0.81,52.93,0.52,5.19,5.43,0.1,1613041200
1,247,0.04,0.75,56.51,0.29,3.17,3.32,0.11,1613044800
1,247,0.01,0.73,59.37,0.19,1.82,1.88,0.09,1613048400
1,247,0,0.74,62.23,0.19,1.44,1.48,0.08,1613052000
1,247,0,0.7,65.09,0.23,1.61,1.64,0.09,1613055600
1,247,0,0.64,67.95,0.26,1.93,1.98,0.11,1613059200
1,247,0,0.61,67.95,0.25,2.32,2.4,0.12,1613062800
1,243.66,0,0.59,65.8,0.21,2.68,2.8,0.13,1613066400
1,243.66,0,0.61,62.23,0.14,3.32,3.5,0.13,1613070000
1,243.66,0,0.68,58.65,0.09,4.5,4.74,0.13,1613073600
1,243.66,0,0.79,55.08,0.07,5.77,6.01,0.12,1613077200
1,247,0,0.87,50.78,0.05,6.3,6.48,0.12,1613080800
1,247,0,0.84,47.92,0.04,6.14,6.29,0.13,1613084400
1,247,0,0.73,45.78,0.04,5.76,5.91,0.14,1613088000
1,247,0,0.64,43.99,0.03,5.46,5.61,0.17,1613091600
1,247,0,0.6,42.2,0.05,5.14,5.29,0.21,1613095200
1,247,0,0.61,40.41,0.07,4.8,4.95,0.24,1613098800
1,247,0,0.67,38.27,0.09,4.65,4.79,0.28,1613102400
1,247,0,0.8,36.12,0.12,4.74,4.87,0.33,1613106000
1,250.34,0.02,1.01,34.69,0.14,4.93,5.06,0.37,1613109600
1,250.34,0.07,1.26,34.33,0.16,5.49,5.63,0.36,1613113200
1,253.68,0.11,1.48,35.76,0.16,6.73,6.86,0.26,1613116800
1,250.34,0.08,1.46,37.91,0.15,8.09,8.21,0.19,1613120400
1,247,0.05,1.13,41.13,0.14,8.81,8.92,0.15,1613124000
1,247,0.04,0.8,42.56,0.12,8.97,9.08,0.16,1613127600
1,243.66,0.02,0.63,42.92,0.11,8.79,8.91,0.16,1613131200
1,243.66,0.01,0.55,44.7,0.12,7.88,8.02,0.15,1613134800
1,240.33,0,0.43,50.07,0.11,7.07,7.22,0.15,1613138400
1,240.33,0,0.47,55.08,0.17,8.57,9.16,0.14,1613142000
2,243.66,0,1.34,50.07,0.67,12.9,15.79,0.1,1613145600
2,243.66,0,1.99,44.7,0.92,17.14,24.31,0.1,1613149200
2,236.99,0,1.3,50.07,0.47,18.99,30.82,0.13,1613152800
2,230.31,0,0.53,58.65,0.16,18.41,30.79,0.17,1613156400
2,226.97,0,0.33,62.94,0.09,15.56,26.09,0.21,1613160000
2,223.64,0,0.28,66.52,0.08,12.46,22.18,0.22,1613163600
2,223.64,0,0.23,70.1,0.08,10.31,20.02,0.22,1613167200
1,220.3,0,0.19,73.67,0.07,8.36,17.7,0.23,1613170800
1,216.96,0,0.18,76.53,0.08,7.13,16.81,0.27,1613174400
1,216.96,0,0.19,75.82,0.09,6.83,17.9,0.37,1613178000
2,216.96,0,0.2,75.82,0.11,7.1,20.63,0.43,1613181600
2,216.96,0,0.23,77.96,0.13,7.85,25.1,0.45,1613185200
2,216.96,0,0.24,79.39,0.14,9.13,30.8,0.4,1613188800
3,216.96,0,0.23,79.39,0.14,10.81,37.38,0.3,1613192400
3,216.96,0,0.25,78.68,0.14,13.08,45.71,0.25,1613196000
4,220.3,0,0.3,76.53,0.17,16.12,55.27,0.24,1613199600
4,220.3,0.01,0.42,74.39,0.21,19.37,60.86,0.21,1613203200
4,220.3,0.01,0.58,71.53,0.24,21.74,59.04,0.18,1613206800
3,220.3,0,0.7,69.38,0.22,20.8,44.6,0.14,1613210400
2,223.64,0,0.46,65.8,0.14,15.48,23.89,0.1,1613214000
1,230.31,0.01,0.58,56.51,0.45,8.9,10.2,0.08,1613217600
1,250.34,0.01,1.93,48.64,1.85,4.45,4.55,0.06,1613221200
1,270.37,0,3.47,45.42,3.61,2.06,2.07,0.08,1613224800
1,287.06,0,5.48,42.92,8.11,1.27,1.27,0.14,1613228400
1,290.39,0,7.45,41.84,12.76,1.87,1.87,0.16,1613232000
1,287.06,0,7.71,44.35,13.71,2.37,2.38,0.17,1613235600
1,280.38,0,6.68,47.92,11.56,2.39,2.4,0.21,1613239200
1,270.37,0,5.23,50.78,8.23,2.14,2.16,0.27,1613242800
1,267.03,0,3.86,55.79,5.19,1.91,1.94,0.34,1613246400
1,263.69,0,3.17,59.37,4.05,2,2.04,0.36,1613250000
1,263.69,0,2.87,61.51,3.99,2.18,2.24,0.33,1613253600
1,267.03,0,2.38,60.8,3.87,2.32,2.36,0.36,1613257200
1,267.03,0,2.19,57.22,3.87,2.82,2.85,0.41,1613260800
1,263.69,0,1.93,58.65,3.22,3.28,3.32,0.63,1613264400
1,263.69,0,1.63,61.51,2.44,3.2,3.23,0.84,1613268000
1,263.69,0,1.52,62.23,2.18,3.09,3.12,0.9,1613271600
1,263.69,0,1.41,62.23,2.06,3.07,3.1,0.9,1613275200
1,260.35,0.02,1.5,60.08,1.97,3.18,3.21,0.85,1613278800
1,253.68,0.13,1.71,60.8,1.73,2.87,2.89,0.74,1613282400
1,247,0.17,1.23,68.67,1.46,1.5,1.52,0.63,1613286000
1,243.66,0.19,1.07,79.39,1.43,0.57,0.59,0.55,1613289600
2,240.33,0.22,1.14,86.55,1.46,0.5,0.51,0.38,1613293200
2,236.99,0.17,0.99,90.84,1.7,0.5,0.51,0.27,1613296800
2,233.65,0.13,0.99,92.98,2.3,0.5,0.51,0.3,1613300400
2,233.65,0.08,1.05,92.98,2.38,0.5,0.51,0.38,1613304000
2,233.65,0.03,1.07,91.55,2.18,0.5,0.52,0.45,1613307600
2,233.65,0,1.09,89.41,2.03,0.5,0.52,0.52,1613311200
2,233.65,0,1.14,86.55,2.15,0.5,0.53,0.57,1613314800
2,236.99,0,1.26,83.69,2.5,0.5,0.53,0.59,1613318400
2,236.99,0,1.48,80.82,2.95,0.5,0.54,0.62,1613322000
1,236.99,0,1.69,78.68,3.37,0.5,0.54,0.63,1613325600
1,240.33,0,1.84,77.25,3.67,0.5,0.55,0.66,1613329200
1,240.33,0,1.91,76.53,3.93,0.5,0.55,0.67,1613332800
1,240.33,0,1.93,76.53,4.23,0.5,0.54,0.66,1613336400
1,243.66,0,1.84,75.1,4.35,0.5,0.54,0.63,1613340000
1,243.66,0,1.63,73.67,3.99,0.5,0.53,0.61,1613343600
1,240.33,0,1.46,73.67,3.55,0.5,0.53,0.61,1613347200
1,240.33,0,1.27,73.67,3.16,0.5,0.54,0.63,1613350800
1,240.33,0,1.14,73.67,2.74,0.55,0.59,0.67,1613354400
1,240.33,0,1.06,73.67,2.38,0.61,0.65,0.71,1613358000
1,240.33,0,1.02,72.96,2.06,0.66,0.71,0.74,1613361600
1,240.33,0.02,1.16,72.24,1.88,0.7,0.75,0.78,1613365200
1,240.33,0.23,1.48,72.24,1.88,0.76,0.81,0.79,1613368800
1,240.33,0.44,1.3,74.39,1.94,0.77,0.82,0.77,1613372400
1,236.99,0.42,0.96,79.39,1.64,0.64,0.68,0.74,1613376000
2,233.65,0.33,0.73,82.25,1.27,0.59,0.62,0.77,1613379600
2,233.65,0.23,0.56,85.12,0.97,0.56,0.58,0.8,1613383200
2,233.65,0.15,0.5,86.55,0.81,0.52,0.54,0.79,1613386800
2,233.65,0.11,0.6,86.55,0.79,0.5,0.52,0.75,1613390400
2,233.65,0.06,0.92,85.83,0.86,0.5,0.53,0.71,1613394000
2,233.65,0.01,1.2,85.83,0.86,0.5,0.53,0.67,1613397600
2,233.65,0,1.2,84.4,0.82,0.5,0.53,0.63,1613401200
2,233.65,0,1.11,82.25,0.75,0.58,0.62,0.67,1613404800
1,236.99,0,1.08,79.39,0.69,0.73,0.78,0.77,1613408400
1,236.99,0,1.08,77.25,0.67,0.87,0.93,0.85,1613412000
1,236.99,0,1.09,75.1,0.66,1.02,1.09,0.91,1613415600
1,236.99,0,1.3,74.39,0.84,1.41,1.47,0.9,1613419200
1,243.66,0,2.36,73.67,1.55,2.51,2.58,0.86,1613422800
1,250.34,0,3.94,72.96,2.74,4.18,4.33,1,1613426400
1,253.68,0,4.58,70.1,3.43,5.01,5.22,1.2,1613430000
1,257.02,0,5.01,67.23,3.67,5.56,5.79,1.33,1613433600
1,260.35,0,5.4,64.37,3.31,6.02,6.24,1.43,1613437200
1,263.69,0,5.83,61.51,2.77,6.46,6.66,1.52,1613440800
1,267.03,0,6.17,58.65,2.21,6.77,6.96,1.62,1613444400
1,270.37,0,6.17,57.22,1.73,6.88,7.06,1.69,1613448000
1,270.37,0.25,5.74,57.22,1.4,6.66,6.84,1.71,1613451600
1,267.03,1.23,4.63,60.8,1.27,6.17,6.36,1.65,1613455200
1,263.69,1.93,3.68,64.37,1.36,5.42,5.59,1.46,1613458800
1,260.35,2.32,3.38,66.52,1.34,5.36,5.51,1.33,1613462400
1,260.35,2.43,3.26,68.67,1.27,5.68,5.82,1.25,1613466000
1,253.68,1.77,2.96,72.96,1.33,4.74,4.83,0.92,1613469600
1,247,1.19,2.64,76.53,1.3,3.89,3.95,0.7,1613473200
1,243.66,0.73,2.61,77.25,1.36,3.42,3.48,0.6,1613476800
1,243.66,0.22,3,76.53,1.45,3.12,3.17,0.55,1613480400
1,243.66,0.03,3.13,75.82,1.54,2.98,3.03,0.55,1613484000
1,243.66,0,3.04,75.82,1.64,2.96,3.01,0.56,1613487600
1,243.66,0,3.17,75.1,1.61,3.01,3.06,0.57,1613491200
1,243.66,0,3.21,75.1,1.42,2.96,3.03,0.57,1613494800
1,243.66,0,3.17,74.39,2.12,3.01,3.12,0.54,1613498400
1,250.34,0,3.73,73.67,4.35,3.46,3.61,0.52,1613502000
1,250.34,0,3.6,72.96,4.65,3.62,3.76,0.52,1613505600
1,250.34,0,2.7,73.67,2.89,3.32,3.42,0.55,1613509200
1,247,0,2.06,73.67,1.77,3.14,3.21,0.58,1613512800
1,243.66,0,1.65,73.67,1.22,2.98,3.03,0.62,1613516400
1,243.66,0,1.29,73.67,0.92,2.82,2.86,0.66,1613520000
1,240.33,0,1.13,72.96,0.82,2.76,2.81,0.7,1613523600
1,243.66,0,1.03,72.96,0.78,2.7,2.74,0.72,1613527200
1,243.66,0,0.92,72.96,0.72,2.51,2.55,0.68,1613530800
1,240.33,0,0.83,72.96,0.66,2.25,2.29,0.6,1613534400
1,240.33,0.01,0.81,72.24,0.6,2.1,2.13,0.57,1613538000
1,243.66,0.09,0.89,72.24,0.63,2.11,2.15,0.59,1613541600
1,243.66,0.23,0.89,72.24,0.65,2.13,2.16,0.59,1613545200
1,243.66,0.34,0.88,72.96,0.62,2.15,2.18,0.59,1613548800
1,240.33,0.42,0.88,73.67,0.65,2.3,2.33,0.62,1613552400
1,240.33,0.48,0.94,75.1,0.75,2.63,2.68,0.66,1613556000
1,240.33,0.51,1.29,75.82,1.04,3.11,3.17,0.74,1613559600
1,243.66,0.49,2.04,75.82,1.65,3.8,3.87,0.86,1613563200
1,247,0.26,3.51,73.67,3.07,4.39,4.5,0.99,1613566800
1,247,0.04,4.54,72.96,4.65,4.36,4.48,1,1613570400
1,247,0,4.16,75.1,5.01,3.52,3.64,0.92,1613574000
1,247,0,3.21,79.39,4.17,2.57,2.68,0.88,1613577600
2,243.66,0,2.49,81.54,3.25,2.11,2.21,0.91,1613581200
2,243.66,0,2.21,80.82,2.86,2.09,2.18,1.01,1613584800
1,243.66,0,2.16,78.68,2.8,2.21,2.31,1.12,1613588400
1,243.66,0,2.08,77.25,2.77,2.28,2.38,1.22,1613592000
1,240.33,0,1.95,76.53,2.53,2.25,2.34,1.27,1613595600
1,240.33,0,1.65,76.53,2.03,2.1,2.18,1.25,1613599200
1,240.33,0,1.32,77.96,1.42,1.91,1.98,1.22,1613602800
1,240.33,0,1.07,79.39,0.97,1.84,1.9,1.25,1613606400
1,240.33,0,0.98,79.39,0.69,1.92,1.97,1.36,1613610000
1,243.66,0,0.99,78.68,0.58,2.11,2.15,1.52,1613613600
1,243.66,0,1.04,77.96,0.61,2.29,2.33,1.66,1613617200
1,247,0,1.08,77.96,0.72,2.41,2.45,1.74,1613620800
1,247,0.03,1.17,77.96,0.81,2.49,2.54,1.77,1613624400
1,247,0.24,1.33,77.25,0.81,2.7,2.75,1.81,1613628000
1,250.34,0.63,1.41,77.96,0.81,3.1,3.15,1.79,1613631600
2,250.34,0.91,1.56,80.11,0.86,3.6,3.65,1.66,1613635200
2,253.68,1.05,1.65,82.25,0.93,4.23,4.28,1.49,1613638800
2,250.34,1.02,1.67,84.4,0.91,4.69,4.74,1.33,1613642400
2,247,0.82,1.63,86.55,0.75,4.75,4.79,1.14,1613646000
2,243.66,0.57,1.63,88.69,0.57,4.34,4.38,0.93,1613649600
2,243.66,0.3,1.91,90.12,0.51,3.97,4.01,0.81,1613653200
2,247,0.06,2.59,90.12,0.69,4.02,4.08,0.81,1613656800
2,250.34,0,3.04,89.41,0.97,4.32,4.39,0.82,1613660400
2,250.34,0,3.13,87.26,1.03,4.68,4.75,0.85,1613664000
2,253.68,0,3.04,85.83,0.92,4.94,5.02,0.92,1613667600
2,253.68,0,2.96,83.69,0.82,5.1,5.19,0.98,1613671200
2,257.02,0,2.91,82.25,0.72,5.25,5.35,1.06,1613674800
1,257.02,0,3,79.39,0.63,5.53,5.64,1.17,1613678400
1,260.35,0,3.26,76.53,0.62,6.05,6.17,1.31,1613682000
1,263.69,0,3.64,72.96,0.66,6.87,7,1.44,1613685600
1,263.69,0,4.03,70.81,0.69,7.71,7.84,1.5,1613689200
1,267.03,0,4.24,68.67,0.72,8.4,8.51,1.52,1613692800
1,267.03,0,4.33,66.52,0.75,8.87,8.98,1.52,1613696400
1,267.03,0,4.24,64.37,0.78,9.17,9.29,1.47,1613700000
1,267.03,0,3.98,63.66,0.77,9.39,9.51,1.43,1613703600
1,263.69,0,3.73,62.23,0.72,9.38,9.52,1.36,1613707200
1,263.69,0.08,3.6,62.94,0.74,9.07,9.22,1.27,1613710800
1,260.35,0.52,3.47,66.52,0.77,8.32,8.45,1.16,1613714400
1,253.68,0.75,2.72,74.39,0.86,6.47,6.56,0.92,1613718000
2,243.66,0.64,2.04,81.54,0.89,4.38,4.44,0.7,1613721600
2,236.99,0.52,1.65,82.25,0.76,3.5,3.55,0.71,1613725200
2,233.65,0.31,1.17,85.83,0.83,2.61,2.67,0.7,1613728800
2,236.99,0.24,1.29,89.41,1.89,2.33,2.42,0.63,1613732400
2,240.33,0.19,1.61,87.98,2.83,2.44,2.56,0.7,1613736000
2,243.66,0.1,1.76,87.26,4.11,2.54,2.66,0.77,1613739600
2,243.66,0.02,1.41,87.98,3.87,2.75,2.85,0.82,1613743200
2,243.66,0,0.96,90.12,2.62,3.21,3.28,0.9,1613746800
2,250.34,0,1.44,90.12,2.18,4.2,4.26,0.84,1613750400
2,263.69,0,3.17,80.82,2.71,5.58,5.63,0.68,1613754000
1,280.38,0,4.8,71.53,3.55,8.38,8.42,0.76,1613757600
2,283.72,0,4.71,70.81,3.73,10.62,10.66,0.78,1613761200
2,280.38,0,4.2,72.96,3.4,11.49,11.52,0.67,1613764800
2,280.38,0,4.11,72.96,3.1,12.4,12.43,0.55,1613768400
2,280.38,0,4.33,71.53,2.92,13.41,13.45,0.46,1613772000
2,283.72,0,4.71,68.67,2.83,14.15,14.19,0.37,1613775600
2,283.72,0,5.23,66.52,2.83,14.53,14.58,0.27,1613779200
2,283.72,0,6,62.94,3.01,14.54,14.6,0.19,1613782800
2,283.72,0,7.11,59.37,3.22,14.82,14.92,0.16,1613786400
2,290.39,0,8.48,55.08,3.4,15.45,15.57,0.16,1613790000
2,293.73,0,9.85,50.78,3.46,16.36,16.51,0.18,1613793600
2,300.41,0.45,11.48,47.92,3.61,17.63,17.85,0.19,1613797200
2,310.42,3.19,12.17,50.07,4.05,19.22,19.52,0.21,1613800800
3,320.44,6.82,11.82,53.64,5.42,20.73,21.09,0.2,1613804400
3,327.11,9.16,12,56.51,6.8,21.64,21.98,0.16,1613808000
3,330.45,10.17,12,58.65,6.91,22.08,22.41,0.12,1613811600
3,327.11,9.95,12.17,60.08,6.97,21.45,21.75,0.06,1613815200
2,317.1,8.61,12.68,60.8,7.15,19.17,19.42,0.04,1613818800
2,310.42,6.71,14.05,59.37,6.97,17.11,17.33,0.04,1613822400
